campaign_id,campaign_manager,channel,creative_format,impressions,clicks,conversions,cost,revenue,retention_rate,average_order_value,purchase_frequency_per_year,launch_weather,customer_lifespan_years,campaign_color_theme,discount_rate,ctr,conversion_rate,cpa,roas,profit,profit_margin
C04724,Arjun Nair,Snapchat Ads,Static,154368,17468,1314,411071,809951,0.8,2036,2,Cloudy,6,Green,0.1,0.11315816749585406,0.07522326539958782,312.8394216133942,1.9703433226863485,398880,0.4924742360957638
C04725,Rahul Mehta,Snapchat Ads,Carousel,63316,6696,624,316723,607062,0.82,1750,4,Sunny,4,Black,0.1,0.10575525933413356,0.0931899641577061,507.5689102564103,1.9166969244418623,290339,0.4782691059562285
C04726,Priya Sharma,Influencer Marketing,Story,165755,15941,1318,234444,237407,0.79,925,4,Humid,5,Blue,0.1,0.0961720611746252,0.08267988206511512,177.87860394537176,1.0126384125846684,2963,0.012480676643906877
C04727,Priya Sharma,Influencer Marketing,Video,85824,7818,654,239121,281372,0.68,707,4,Rainy,5,Blue,0.1,0.0910934004474273,0.08365310821181889,365.6284403669725,1.1766929713408694,42251,0.15016064142842928
C04728,Sneha Kapoor,YouTube Ads,Video,177840,9474,762,469935,520850,0.57,979,4,Humid,4,Black,0.1,0.053272604588394064,0.08043065231158962,616.7125984251968,1.108344771085363,50915,0.09775367188249975
C04729,Rahul Mehta,Instagram Ads,Static,288235,28263,2659,467969,538850,0.6,770,6,Rainy,6,Red,0.1,0.0980554061789859,0.09408060007784029,175.9943587814968,1.1514651611538371,70881,0.13154124524450217
C04730,Priya Sharma,Snapchat Ads,Story,151073,7771,309,342607,346459,0.48,1101,3,Cloudy,5,Black,0.1,0.05143870843896659,0.039763222236520394,1108.7605177993528,1.011243202853415,3852,0.011118198690176904
C04731,Rahul Mehta,Influencer Marketing,Story,281750,17079,1592,372566,335502,0.64,1242,5,Sunny,2,Red,0.1,0.06061756876663709,0.09321388840096025,234.02386934673368,0.9005169553850861,-37064,-0.11047326096416712
C04732,Priya Sharma,Influencer Marketing,Carousel,99487,4446,195,216376,423873,0.85,706,3,Humid,6,Red,0.1,0.044689255882678136,0.043859649122807015,1109.6205128205129,1.9589649499020223,207497,0.48952634397567196
C04733,Arjun Nair,Google Search Ads,Video,71349,3335,290,144596,133232,0.8,2564,3,Cloudy,2,Blue,0.1,0.04674207066672273,0.08695652173913043,498.60689655172416,0.9214086143461783,-11364,-0.08529482406629038
C04734,Rahul Mehta,Snapchat Ads,Video,273239,16694,2149,75845,145633,0.47,2459,3,Cloudy,3,Black,0.1,0.06109669556688467,0.1287288846292081,35.29315960912052,1.920139758718439,69788,0.47920457588595994
C04735,Vikram Singh,Affiliate Marketing,Carousel,276669,31656,1746,245467,202024,0.85,2874,4,Cloudy,6,Green,0.1,0.11441831213471694,0.05515542077331312,140.5882016036655,0.8230189801480443,-43443,-0.21503880727042332
C04736,Sneha Kapoor,Influencer Marketing,Video,211735,13143,1859,461748,784883,0.84,1627,3,Cloudy,2,Green,0.1,0.06207287411150731,0.1414441147378833,248.38515330823023,1.6998081204466506,323135,0.41169830407844227
C04737,Sneha Kapoor,Google Search Ads,Carousel,213755,23323,2735,341909,455643,0.76,2813,2,Humid,6,Blue,0.1,0.10911089799069028,0.11726621789649702,125.01243144424132,1.3326440661111583,113734,0.24961208665556148
C04738,Vikram Singh,Email Marketing,Video,161698,7490,332,478816,883094,0.67,1868,3,Rainy,2,Blue,0.1,0.046320919244517554,0.04432576769025367,1442.2168674698796,1.8443285103254694,404278,0.4577972446874285
C04739,Vikram Singh,Snapchat Ads,Video,125106,11162,1122,393884,728866,0.58,1470,4,Sunny,3,Red,0.1,0.08922034115070421,0.1005196201397599,351.0552584670232,1.8504585106274944,334982,0.4595933957682208
C04740,Arjun Nair,YouTube Ads,Story,257892,24269,2966,283209,220525,0.46,906,6,Cloudy,3,Blue,0.1,0.09410528438260977,0.1222135234249454,95.48516520566419,0.7786652260344834,-62684,-0.28424895136605827
C04741,Arjun Nair,Affiliate Marketing,Static,165243,16485,2132,454831,805463,0.46,800,6,Sunny,2,Green,0.1,0.09976216844283872,0.12932969366090385,213.33536585365854,1.7709061167774405,350632,0.4353173268045832
C04742,Vikram Singh,Affiliate Marketing,Story,137949,5523,293,120137,121428,0.54,2812,5,Cloudy,3,Black,0.1,0.040036535241284824,0.05305087814593518,410.02389078498294,1.0107460649092286,1291,0.010631814737951708
C04743,Vikram Singh,Snapchat Ads,Static,283573,14609,1442,64891,122767,0.5,1254,2,Rainy,3,Red,0.1,0.05151759864303019,0.09870627695256348,45.000693481276,1.891895640381563,57876,0.4714296187086106
C04744,Rahul Mehta,Influencer Marketing,Video,246321,28107,4164,76135,61295,0.79,2760,3,Rainy,5,Black,0.1,0.11410720157842814,0.14814814814814814,18.284101825168108,0.8050830761147961,-14840,-0.24210783913859205
C04745,Arjun Nair,Twitter Ads,Story,172504,15289,1119,69564,84653,0.68,1015,4,Sunny,3,Red,0.1,0.08862982887353336,0.07318987507358231,62.166219839142094,1.2169081708929905,15089,0.17824530731338523
C04746,Arjun Nair,Instagram Ads,Carousel,130364,4911,697,346471,432713,0.65,2161,2,Cloudy,5,Red,0.1,0.0376714430364211,0.14192628792506617,497.0889526542324,1.2489154936488192,86242,0.1993053132214655
C04747,Priya Sharma,Google Search Ads,Story,75880,8280,296,245262,241941,0.84,1289,5,Sunny,5,Green,0.1,0.10911966262519768,0.035748792270531404,828.5878378378378,0.9864593781344032,-3321,-0.013726487036095577
C04748,Priya Sharma,LinkedIn Ads,Story,86299,4315,330,227998,406076,0.6,800,2,Cloudy,2,Black,0.1,0.05000057938098935,0.07647740440324449,690.9030303030303,1.7810507109711489,178078,0.438533673499542
C04749,Vikram Singh,Affiliate Marketing,Carousel,202878,14695,991,357015,603433,0.84,1669,6,Humid,4,Red,0.1,0.07243269353995997,0.06743790404899626,360.25731584258324,1.6902174978642355,246418,0.4083601659173429
C04750,Rahul Mehta,Google Search Ads,Video,67751,6575,628,470441,881459,0.65,2290,3,Sunny,2,Black,0.1,0.09704653805847885,0.09551330798479088,749.109872611465,1.8736866046964444,411018,0.4662928167957897
C04751,Rahul Mehta,Google Search Ads,Story,111245,9266,364,133328,115835,0.53,2643,3,Cloudy,4,Black,0.1,0.0832936311744348,0.03928340168357436,366.2857142857143,0.8687972518900756,-17493,-0.15101653213622826
C04752,Arjun Nair,Email Marketing,Video,93057,7781,720,66402,108999,0.53,1054,2,Humid,3,Green,0.1,0.08361541850693661,0.09253309343272073,92.225,1.6415017619951207,42597,0.390801750474775
C04753,Sneha Kapoor,YouTube Ads,Video,251033,8087,278,460165,568811,0.57,1414,4,Humid,3,Red,0.1,0.03221488808244334,0.03437615926796093,1655.269784172662,1.2361022676648594,108646,0.19100544820687362
C04754,Rahul Mehta,Google Search Ads,Carousel,103743,6156,811,470226,541061,0.83,1841,5,Sunny,5,Blue,0.1,0.059338943350394725,0.13174139051332034,579.810110974106,1.1506403303943211,70835,0.13091869493458225
C04755,Priya Sharma,Facebook Ads,Video,246752,20769,1363,235545,437908,0.83,919,3,Sunny,5,Green,0.1,0.0841695305407859,0.06562665511098272,172.8136463683052,1.859126706149568,202363,0.4621130465759931
C04756,Vikram Singh,YouTube Ads,Static,167921,7433,1053,281194,231391,0.84,2489,5,Humid,5,Blue,0.1,0.044264862643743186,0.14166554554015875,267.04083570750237,0.8228874015804035,-49803,-0.21523309031034052
C04757,Vikram Singh,Facebook Ads,Video,107746,7201,819,254388,178943,0.57,2503,6,Rainy,2,Green,0.1,0.06683310749354965,0.11373420358283572,310.6080586080586,0.7034254760444675,-75445,-0.4216147041236595
C04758,Arjun Nair,Influencer Marketing,Video,195811,22434,2708,204269,329625,0.52,877,4,Sunny,6,Black,0.1,0.1145696615614036,0.12070963715788535,75.43168389955687,1.6136809794927278,125356,0.38029882442169133
C04759,Rahul Mehta,LinkedIn Ads,Story,97238,6122,627,329131,221715,0.56,2675,2,Sunny,6,Red,0.1,0.0629589255229437,0.10241751061744528,524.9298245614035,0.6736375485748836,-107416,-0.48447782062557787
C04760,Arjun Nair,Instagram Ads,Carousel,40972,3790,199,495893,818731,0.65,2689,3,Humid,2,Red,0.1,0.09250219662208338,0.052506596306068604,2491.924623115578,1.6510235070872143,322838,0.3943151047169339
C04761,Rahul Mehta,Facebook Ads,Story,84414,5176,680,172972,318818,0.68,2217,3,Rainy,2,Red,0.1,0.06131684317767195,0.13137557959814528,254.37058823529412,1.8431769303702332,145846,0.4574584872874179
C04762,Rahul Mehta,Instagram Ads,Video,166779,17188,1041,98962,107493,0.72,1769,3,Sunny,5,Green,0.1,0.10305853854502066,0.060565510821503375,95.06436119116235,1.0862048058850873,8531,0.07936330737815486
C04763,Sneha Kapoor,Email Marketing,Static,295082,19897,1905,328514,567158,0.55,2859,4,Cloudy,4,Black,0.1,0.06742871473014281,0.09574307684575564,172.4482939632546,1.7264347942553437,238644,0.4207716368278328
C04764,Priya Sharma,Affiliate Marketing,Video,243954,13046,802,344564,423009,0.76,2538,6,Cloudy,6,Blue,0.1,0.05347729489985817,0.061474781542235166,429.6309226932668,1.2276645267642585,78445,0.1854452269337059
C04765,Rahul Mehta,YouTube Ads,Story,156284,6559,774,134947,200378,0.71,936,4,Sunny,3,Black,0.1,0.04196846766143687,0.11800579356609239,174.3501291989664,1.4848644282570194,65431,0.3265378434758307
C04766,Priya Sharma,Affiliate Marketing,Carousel,270312,16055,1474,356809,703403,0.8,2862,4,Humid,2,Blue,0.1,0.0593943295155228,0.09180940516972906,242.0685210312076,1.9713712378331265,346594,0.492738870889092
C04767,Vikram Singh,Google Search Ads,Carousel,293938,31617,4264,470511,599286,0.52,2000,3,Sunny,2,Black,0.1,0.10756349978566909,0.13486415535945853,110.34498123827392,1.2736917946657995,128775,0.21488070804257067
C04768,Priya Sharma,Snapchat Ads,Static,194876,15140,1441,261840,510268,0.66,1771,4,Humid,2,Black,0.1,0.0776904287854841,0.09517833553500661,181.70714781401804,1.9487778796211426,248428,0.4868578864439863
C04769,Priya Sharma,Affiliate Marketing,Static,136626,12452,1653,471244,469719,0.64,1332,5,Rainy,4,Red,0.1,0.09113931462532754,0.1327497590748474,285.0840895341803,0.9967638845269118,-1525,-0.003246621916507529
C04770,Arjun Nair,Google Search Ads,Carousel,75313,2396,74,127015,205695,0.7,2207,6,Rainy,5,Green,0.1,0.03181389667122542,0.030884808013355594,1716.418918918919,1.6194543951501792,78680,0.382508082354943
C04771,Rahul Mehta,Instagram Ads,Video,274724,16916,620,156907,273097,0.47,1706,5,Rainy,2,Blue,0.1,0.06157452570579928,0.036651690707022934,253.0758064516129,1.7405023357785185,116190,0.4254532272416028
C04772,Priya Sharma,Influencer Marketing,Static,54131,3029,384,193441,330116,0.49,2675,3,Cloudy,6,Black,0.1,0.05595684543052964,0.12677451304060747,503.7526041666667,1.7065461820400019,136675,0.41402113196573326
C04773,Vikram Singh,Twitter Ads,Static,57214,5103,282,308509,326819,0.83,2287,6,Cloudy,3,Green,0.1,0.08919145663648757,0.05526161081716637,1094.0035460992908,1.059349970341222,18310,0.05602489451347688
C04774,Arjun Nair,Affiliate Marketing,Video,159548,5357,778,289107,204878,0.53,838,3,Humid,5,Green,0.1,0.03357610248953293,0.14523053948105283,371.6028277634961,0.7086580401027993,-84229,-0.41111783598043716
C04775,Priya Sharma,Google Search Ads,Video,73132,5675,450,290580,414798,0.67,2650,3,Cloudy,5,Blue,0.1,0.07759940928731608,0.07929515418502203,645.7333333333333,1.4274829651042742,124218,0.29946624622105217
C04776,Priya Sharma,Instagram Ads,Static,238182,24336,3050,284582,308216,0.52,1967,5,Cloudy,2,Green,0.1,0.10217396780613144,0.12532873109796186,93.3055737704918,1.0830481196983646,23634,0.07667999065590365
C04777,Sneha Kapoor,Twitter Ads,Video,229565,20053,2796,477238,582005,0.57,706,6,Rainy,5,Black,0.1,0.08735216605318755,0.1394305091507505,170.6859799713877,1.219527782783433,104767,0.1800104810096133
C04778,Vikram Singh,Instagram Ads,Static,132938,5570,588,411266,697299,0.6,992,6,Sunny,2,Blue,0.1,0.04189923122056899,0.10556552962298026,699.4319727891157,1.6954939139145955,286033,0.410201362686595
C04779,Priya Sharma,YouTube Ads,Static,296114,33146,4122,475078,586851,0.45,955,2,Sunny,2,Red,0.1,0.11193661900484272,0.12435889700114644,115.25424551188743,1.235272944653299,111773,0.19046231496580904
C04780,Priya Sharma,Instagram Ads,Static,93645,3925,172,418173,482601,0.78,871,4,Humid,2,Green,0.1,0.04191360990976561,0.043821656050955414,2431.2383720930234,1.1540702053934615,64428,0.1335015882685697
C04781,Arjun Nair,Influencer Marketing,Video,83907,9485,1231,449176,844561,0.67,979,5,Cloudy,6,Black,0.1,0.11304182011036028,0.1297838692672641,364.8870836718115,1.8802451600263594,395385,0.4681544613118531
C04782,Arjun Nair,Google Search Ads,Carousel,78668,2396,181,292851,354618,0.66,2653,2,Humid,2,Red,0.1,0.030457110896425485,0.07554257095158598,1617.9613259668508,1.2109161314115369,61767,0.1741789756865134
C04783,Arjun Nair,YouTube Ads,Story,167646,14291,564,464964,801873,0.76,2443,3,Cloudy,3,Black,0.1,0.08524509979361274,0.03946539780281296,824.4042553191489,1.7245915812837123,336909,0.42015256780063676
C04784,Rahul Mehta,Affiliate Marketing,Carousel,210212,8426,638,455279,359290,0.84,2049,6,Sunny,5,Green,0.1,0.04008334443323883,0.07571801566579635,713.6034482758621,0.7891644464163733,-95989,-0.2671630159481199
C04785,Rahul Mehta,Snapchat Ads,Carousel,96469,3836,528,304112,190880,0.76,2038,4,Humid,4,Red,0.1,0.03976406928650655,0.13764337851929093,575.969696969697,0.6276634923975377,-113232,-0.5932103939647946
C04786,Priya Sharma,YouTube Ads,Static,224721,13135,450,132338,210225,0.82,1341,2,Rainy,6,Green,0.1,0.058450256095335995,0.03425961172440046,294.08444444444444,1.5885459958590882,77887,0.3704935188488524
C04787,Rahul Mehta,YouTube Ads,Video,190707,20032,1234,325185,218056,0.73,2114,6,Sunny,4,Blue,0.1,0.10504071691128275,0.06160143769968051,263.52106969205835,0.6705598351707489,-107129,-0.49129122794144625
C04788,Priya Sharma,Affiliate Marketing,Carousel,174350,7453,448,452312,358975,0.54,2235,3,Cloudy,3,Blue,0.1,0.04274734728993404,0.06011002280960687,1009.625,0.7936446523638551,-93337,-0.2600097499825893
C04789,Rahul Mehta,Google Search Ads,Carousel,187952,10501,872,115508,205767,0.83,1329,2,Cloudy,3,Black,0.1,0.05587064782497659,0.08303971050376155,132.46330275229357,1.7814090798905704,90259,0.43864662458022907
C04790,Arjun Nair,Affiliate Marketing,Story,128191,10948,1166,57521,53445,0.76,2401,5,Rainy,5,Green,0.1,0.08540381150002731,0.10650347095359883,49.33190394511149,0.9291389231758835,-4076,-0.07626531948732342
C04791,Sneha Kapoor,Instagram Ads,Carousel,166839,9618,1309,143263,188303,0.65,744,5,Sunny,3,Red,0.1,0.05764839156312373,0.13609898107714702,109.4446142093201,1.3143868270244237,45040,0.23918896671853343
C04792,Vikram Singh,LinkedIn Ads,Carousel,176911,15053,867,415936,586492,0.6,2303,5,Cloudy,5,Green,0.1,0.08508798209269068,0.057596492393542816,479.7416378316032,1.4100534697645792,170556,0.2908070357310927
C04793,Priya Sharma,Instagram Ads,Static,36591,3181,457,421750,612449,0.62,1977,6,Humid,6,Green,0.1,0.08693394550572545,0.14366551398931154,922.8665207877461,1.4521612329579134,190699,0.31137123254344445
C04794,Arjun Nair,Influencer Marketing,Carousel,154751,15673,1396,267593,272122,0.85,2042,4,Humid,4,Black,0.1,0.10127882856976692,0.08907037580552543,191.6855300859599,1.0169249569308614,4529,0.016643270297881096
C04795,Arjun Nair,YouTube Ads,Video,179742,20101,1433,292125,468496,0.5,2544,2,Cloudy,4,Green,0.1,0.1118325154944309,0.07128998557285707,203.85554780181437,1.6037518185708173,176371,0.3764621256104641
C04796,Priya Sharma,YouTube Ads,Video,264103,19854,1982,383243,681885,0.66,2601,3,Humid,3,Green,0.1,0.07517521573022647,0.09982874987408079,193.36175580222,1.779249718846789,298642,0.4379653460627525
C04797,Vikram Singh,Snapchat Ads,Story,265597,26314,2135,217988,209242,0.74,1885,3,Sunny,5,Black,0.1,0.09907491424978444,0.08113551721517064,102.10210772833723,0.9598785254234178,-8746,-0.04179849169860735
C04798,Vikram Singh,Google Search Ads,Story,171855,20325,2289,229705,339783,0.71,1474,2,Cloudy,2,Blue,0.1,0.1182683075848826,0.11261992619926199,100.35168195718654,1.479214644870595,110078,0.32396558980290363
C04799,Rahul Mehta,Twitter Ads,Carousel,177418,9053,723,446784,800462,0.84,1903,4,Humid,3,Black,0.1,0.05102638965606646,0.07986302883022203,617.9585062240664,1.7916084729981379,353678,0.4418423360509306
C04800,Priya Sharma,Twitter Ads,Carousel,110282,13067,729,180462,185500,0.83,1702,3,Cloudy,4,Green,0.1,0.1184871511216699,0.055789393127726336,247.54732510288065,1.0279172346532788,5038,0.027159029649595687
C04801,Vikram Singh,Influencer Marketing,Story,104888,12452,1530,324651,466893,0.74,2401,4,Cloudy,5,Green,0.1,0.11871710777209976,0.12287182781882429,212.19019607843137,1.4381381853128437,142242,0.3046565272985459
C04802,Rahul Mehta,Affiliate Marketing,Static,97992,8800,1291,165910,294952,0.7,702,2,Rainy,3,Red,0.1,0.08980324924483632,0.14670454545454545,128.5127807900852,1.7777831354348743,129042,0.43750169519108195
C04803,Arjun Nair,Google Search Ads,Carousel,227995,8342,862,241588,372235,0.64,732,2,Humid,4,Blue,0.1,0.03658852167810698,0.10333253416446896,280.26450116009283,1.5407843104789973,130647,0.35097989173505983
C04804,Priya Sharma,Influencer Marketing,Static,61411,3810,467,106599,158980,0.79,1567,2,Rainy,4,Blue,0.1,0.06204100242627542,0.1225721784776903,228.26338329764454,1.49138359646901,52381,0.3294816958107938
C04805,Sneha Kapoor,Google Search Ads,Carousel,104126,8266,360,335924,419134,0.74,2358,4,Humid,2,Black,0.1,0.0793845917446171,0.04355189934672151,933.1222222222223,1.2477048379990712,83210,0.19852839426054675
C04806,Arjun Nair,Facebook Ads,Static,217327,10470,1068,384279,426552,0.6,2498,6,Cloudy,3,Green,0.1,0.048176250534908226,0.10200573065902578,359.811797752809,1.1100060112574457,42273,0.09910397794407247
C04807,Sneha Kapoor,YouTube Ads,Carousel,53740,1798,256,341851,602082,0.47,1784,4,Sunny,3,Green,0.1,0.033457387420915516,0.14238042269187987,1335.35546875,1.7612410085095553,260231,0.43221853501682495
C04808,Vikram Singh,Email Marketing,Carousel,260873,19286,898,57412,88889,0.58,1884,3,Cloudy,5,Red,0.1,0.07392869327220525,0.04656227315150887,63.933184855233854,1.5482651710443809,31477,0.3541158073552408
C04809,Priya Sharma,Google Search Ads,Video,24467,2570,239,250617,453343,0.82,2312,5,Cloudy,5,Black,0.1,0.10503944087955205,0.09299610894941635,1048.6066945606694,1.8089076160037028,202726,0.4471801704228366
C04810,Sneha Kapoor,Influencer Marketing,Story,65989,3817,150,82193,102109,0.54,2760,5,Sunny,2,Green,0.1,0.057842973828971495,0.03929787791459261,547.9533333333334,1.24230773910187,19916,0.19504646994878022
C04811,Sneha Kapoor,Influencer Marketing,Video,117491,8091,1111,120269,171826,0.46,2241,4,Rainy,5,Red,0.1,0.06886484922249364,0.13731306389815845,108.25292529252926,1.4286807074142132,51557,0.3000535425372179
C04812,Priya Sharma,YouTube Ads,Story,124203,9384,508,431583,564839,0.75,2391,5,Cloudy,4,Red,0.1,0.07555373058621773,0.05413469735720375,849.5728346456693,1.3087610030978978,133256,0.23591855378258228
C04813,Sneha Kapoor,Influencer Marketing,Static,184089,20571,2769,236522,318174,0.71,1763,3,Sunny,6,Blue,0.1,0.11174486253931522,0.13460697097856206,85.41784037558685,1.3452194721844057,81652,0.25662687711755205
C04814,Rahul Mehta,Affiliate Marketing,Story,276151,30084,1384,316495,610234,0.64,1363,4,Cloudy,4,Green,0.1,0.10894039855006862,0.0460045206754421,228.6813583815029,1.928099969983728,293739,0.48135469344546516
C04815,Vikram Singh,Google Search Ads,Story,113589,5320,668,228188,247071,0.57,1845,3,Humid,2,Black,0.1,0.04683552104517163,0.1255639097744361,341.5988023952096,1.0827519413816677,18883,0.0764274236960226
C04816,Sneha Kapoor,Influencer Marketing,Video,177394,15478,1599,112103,84449,0.78,2638,5,Humid,6,Red,0.1,0.0872521054827108,0.1033079209200155,70.10819262038774,0.7533161467578923,-27654,-0.32746391313100215
C04817,Priya Sharma,LinkedIn Ads,Static,214911,10484,1244,390215,251253,0.59,2938,5,Cloudy,5,Blue,0.1,0.0487829845843163,0.1186570011446013,313.677652733119,0.6438835001217278,-138962,-0.5530759831723402
C04818,Sneha Kapoor,Facebook Ads,Video,112655,11993,669,347018,372615,0.55,734,2,Cloudy,3,Blue,0.1,0.10645776929563712,0.05578253981489202,518.711509715994,1.073762744295685,25597,0.06869557049501496
C04819,Sneha Kapoor,Email Marketing,Carousel,122409,10225,1362,146102,264868,0.6,1544,5,Cloudy,5,Black,0.1,0.08353143968172275,0.13320293398533006,107.27019089574155,1.812897838496393,118766,0.4483969373423743
C04820,Priya Sharma,Google Search Ads,Static,75318,3450,252,213292,236116,0.74,2704,2,Rainy,2,Blue,0.1,0.04580578347805306,0.07304347826086957,846.3968253968254,1.1070082328451138,22824,0.09666435142048824
C04821,Sneha Kapoor,Influencer Marketing,Static,81327,2897,208,307180,286495,0.53,2982,3,Rainy,5,Red,0.1,0.03562162627417709,0.07179841215050052,1476.826923076923,0.9326616316166417,-20685,-0.07220021291820101
C04822,Arjun Nair,Affiliate Marketing,Video,112462,4632,187,274783,387664,0.57,2965,5,Sunny,6,Blue,0.1,0.04118724546958084,0.0403713298791019,1469.427807486631,1.4108005225941924,112881,0.2911825704733996
C04823,Vikram Singh,Facebook Ads,Carousel,55881,2838,408,369065,332915,0.81,2803,6,Humid,2,Blue,0.1,0.05078649272561336,0.14376321353065538,904.5710784313726,0.9020497744299785,-36150,-0.108586275776099
C04824,Priya Sharma,Influencer Marketing,Carousel,166069,13030,1596,141281,150197,0.51,2682,3,Rainy,6,Black,0.1,0.07846136244573039,0.12248656945510361,88.5219298245614,1.063108273582435,8916,0.05936203785694787
C04825,Vikram Singh,Twitter Ads,Carousel,124389,11269,611,115361,138738,0.76,700,6,Humid,6,Blue,0.1,0.09059482751690262,0.05421954033188393,188.80687397708675,1.2026421407581418,23377,0.16849745563580273
C04826,Priya Sharma,Email Marketing,Static,240567,21526,2353,418927,530320,0.57,2633,5,Humid,4,Green,0.1,0.08948026952990228,0.10930967202452847,178.03952401189972,1.265900741656661,111393,0.21004864987177554
C04827,Priya Sharma,Snapchat Ads,Carousel,228151,20341,2539,74714,117315,0.63,2148,2,Sunny,5,Blue,0.1,0.08915586607115462,0.12482178850597316,29.42654588420638,1.570187648901143,42601,0.3631334441461024
C04828,Arjun Nair,Influencer Marketing,Video,74442,6816,729,434207,592749,0.84,2321,6,Rainy,4,Black,0.1,0.09156121544289514,0.10695422535211267,595.6200274348422,1.3651299956011764,158542,0.26746902989292265
C04829,Vikram Singh,Twitter Ads,Video,172730,6405,411,349818,325751,0.49,1043,2,Sunny,4,Red,0.1,0.037080993457998035,0.06416861826697892,851.1386861313869,0.9312013675682783,-24067,-0.07388158440035487
C04830,Priya Sharma,Instagram Ads,Carousel,186572,10839,362,252815,416620,0.5,2821,2,Cloudy,5,Red,0.1,0.05809553416375447,0.03339791493680229,698.3839779005525,1.6479243715760536,163805,0.3931760357160002
C04831,Vikram Singh,YouTube Ads,Video,148727,14503,1146,139014,128345,0.6,1201,6,Humid,4,Blue,0.1,0.09751423749554552,0.07901813417913535,121.30366492146597,0.923252334297265,-10669,-0.08312750788889321
C04832,Arjun Nair,Affiliate Marketing,Video,66644,4563,330,98902,86932,0.81,2503,3,Rainy,6,Black,0.1,0.06846827921493308,0.07232084155161078,299.7030303030303,0.8789711027077309,-11970,-0.1376938296599641
C04833,Rahul Mehta,Influencer Marketing,Story,61174,5402,350,201587,313318,0.83,1961,3,Rainy,2,Red,0.1,0.0883054892601432,0.06479081821547575,575.9628571428572,1.5542569709356258,111731,0.35660574879196216
C04834,Rahul Mehta,Facebook Ads,Static,196645,20321,2470,286311,467637,0.64,1891,2,Humid,4,Red,0.1,0.10333850339444176,0.12154913636139954,115.91538461538461,1.6333183146997496,181326,0.3877494723471411
C04835,Arjun Nair,Email Marketing,Carousel,72574,5452,227,178180,156958,0.52,2202,3,Cloudy,3,Red,0.1,0.07512332240196214,0.041636096845194426,784.9339207048458,0.8808957234257493,-21222,-0.1352081448540374
C04836,Vikram Singh,YouTube Ads,Story,40844,2447,289,292919,457686,0.78,2354,2,Cloudy,5,Black,0.1,0.05991088042307316,0.11810380057212914,1013.560553633218,1.5625002133695662,164767,0.36000008739616246
C04837,Vikram Singh,Facebook Ads,Static,196453,6304,733,250168,299890,0.47,2283,6,Sunny,4,Red,0.1,0.032089100191903405,0.1162753807106599,341.29331514324696,1.1987544370183236,49722,0.16580079362432892
C04838,Sneha Kapoor,Influencer Marketing,Story,97585,6673,959,270652,356734,0.61,2117,3,Sunny,3,Green,0.1,0.06838141107752216,0.14371347220140865,282.22314911366004,1.3180541802757786,86082,0.24130584693356955
C04839,Sneha Kapoor,LinkedIn Ads,Carousel,280284,15248,653,421792,406421,0.52,1814,2,Cloudy,4,Blue,0.1,0.05440196372251003,0.042825288562434415,645.9295558958653,0.9635578673848721,-15371,-0.03782038821812849
C04840,Rahul Mehta,Twitter Ads,Story,292832,16257,2133,216908,307205,0.76,905,2,Rainy,2,Blue,0.1,0.05551647360944159,0.1312050193762687,101.69151429910923,1.416291699706788,90297,0.29393076284565683
C04841,Sneha Kapoor,Snapchat Ads,Video,101464,3114,285,105404,120420,0.54,2958,2,Humid,6,Red,0.1,0.030690688322951982,0.09152215799614644,369.8385964912281,1.1424613866646427,15016,0.12469689420362066
C04842,Priya Sharma,Snapchat Ads,Story,96071,7004,686,315265,450633,0.77,2989,2,Humid,6,Black,0.1,0.0729044144434845,0.09794403198172473,459.56997084548107,1.4293784593913057,135368,0.3003952218324002
C04843,Arjun Nair,Instagram Ads,Static,87410,3380,236,101027,180507,0.83,2606,4,Rainy,5,Green,0.1,0.038668344582999656,0.06982248520710059,428.0805084745763,1.786720381680145,79480,0.4403153340313672
C04844,Vikram Singh,Influencer Marketing,Carousel,73763,5608,817,275989,441005,0.72,2008,3,Cloudy,3,Red,0.1,0.07602727654786275,0.14568473609129814,337.8078335373317,1.5979078876332027,165016,0.37418169862019707
C04845,Arjun Nair,Google Search Ads,Carousel,65354,3923,440,372265,340542,0.65,2353,5,Rainy,4,Red,0.1,0.06002693025675552,0.11215906194239103,846.0568181818181,0.9147838233516447,-31723,-0.09315444203651825
C04846,Vikram Singh,Email Marketing,Carousel,275586,31783,1719,158122,113345,0.7,2587,4,Cloudy,6,Black,0.1,0.11532879028687959,0.054085517414970266,91.9848749272833,0.7168199238562629,-44777,-0.3950505095063743
C04847,Rahul Mehta,Affiliate Marketing,Static,190999,8095,1186,439982,565145,0.83,1446,4,Sunny,4,Blue,0.1,0.042382420850370944,0.14651019147621988,370.97976391231026,1.2844730011682297,125163,0.2214705960417238
C04848,Arjun Nair,Snapchat Ads,Story,241812,21601,810,321935,588949,0.58,2436,4,Rainy,2,Green,0.1,0.08932972722610955,0.03749826396926068,397.45061728395063,1.8294034510071908,267014,0.45337372166350565
C04849,Arjun Nair,Email Marketing,Story,77520,5505,474,452269,480129,0.66,1495,5,Sunny,3,Green,0.1,0.07101393188854489,0.08610354223433242,954.1540084388186,1.0616005076624753,27860,0.05802607215977373
